text,label
Microsoft's Steve Ballmer attacks Android phones http://t.co/bkgep6zm #Android #Microsoft #SteveBallmer #Google,neutral
Is there a way that I can post voice notes on #twitter??,neutral
"Google Offers to compete with Groupon, Living Social - Pittsburgh Post-Gazette http://t.co/Wwj3xvdm #google",neutral
"Two Extremes of Touch Interaction - 	
#Microsoft Research http://t.co/nqM3qF7p // #OmniTouch 可攜式多點觸控系統",irrelevant
Going in :( #work. Break at 2:30 and 5:30 #twitter time. See ya'll in the #am,neutral
#microsoft Grupo Confidence troca software livre por plataforma Microsoft http://t.co/DqCG83WJ #windows #tecnologia,irrelevant
Dear @apple My new Air is now a notbook since your update killed #wifi #bug #destroying #productivity,negative
@rogriffo VC Viu ontem A @Apple Estava dando IPhone 3 No Site dos estados Unidos,irrelevant
Ok Hindi keyboard in #iOS5 is something to cheer about.  But @apple  what about  support for 20+ missing Indian languages!? #FAIL,negative
"""@julioeffio: @chriseffio yo juraba que te habian hackeado el #Twitter ...TODO fue tan #minipandi"" @julioeffio love u! ♥",irrelevant
En la tienda de @Apple WoooooW Que legado dejaste #SteveJobs iAdmire U. Está Repletoooo iFull LOL,irrelevant
Tem acompanhando o #MSPTechDay ?Então não perca no próx sáb 22/10 na sede da #Microsoft palestra sobre #WP7 Inscreva-se http://t.co/zNpyaD5F,irrelevant
La mamachy ya tiene #Twitter |||| Sigamosla es ella @DianaSanchez_27,irrelevant
@science_alex hashtags are used here #twitter&gt;facebook,positive
@apple iOS 5 upgrade done ...... Much better feature..... Few more feature required,positive
Twitter buzz for Best Buy: http://t.co/9SesENTu - RT @acappellamedia OH: Sales guy @BestBuy: &quot;I'm not selling or using any @apple p...,neutral
"@SallyMullins1 Beautiful hair, lovely dress, i love dogs 😁",positive
"#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/rUkTyUJC",neutral
//the live action Dora the Explorer movie is actually pretty good. It was funny and silly and it embraced it. Lmao,positive
"""Kanye West has added you to his circles."" yeah, right. #galaxynexus #google #ics",neutral
#Microsoft idea: Search the Internet like a celebrity (Todd Bishop/GeekWire) http://t.co/WhROX8KA,neutral
I hope @apple will release an app for Siri for us non-apple 4s users. #apple #iphone #siri,neutral
"RT @NWPinPDX: Rudy Giuliani is making an ass of himself on @MSNBC right now. Won’t answer questions, can’t quite keep both eyes open at onc…",negative
"#Microsoft, #Adobe lose $13.5bn to piracy: Report - The Times of India http://t.co/5IbOBNrH",negative
"@IshatReza Safari in the Mara must have been amazing.
I remember a vacation my family went on when I was around 10… https://t.co/amaI9Lq7ym",negative
"WOW DOGS!!

@Apple w/Starr earlier - upstairs in the huge soho store and all of a sudden she sprung to attention... http://t.co/b2PLMYVD",neutral
"RT “@microsoftfrance: Cette année encore, #Microsoft remporte le prix du meilleur Service Client 2012 http://t.co/fMRd5g3s”",irrelevant
Talking @Apple keynotes over lunch with @yuvalariav. Challenged him to check something out ;-),neutral
"Infinite Spiral Bookcase for #Google Books looks amazing, interested to see where it is headed: http://t.co/RXWD6sN8",positive
#BlackBerry #RIM esta tratando de abarcar el mercado imitando a android y en ciertas cosas a @Apple pero sinceramente no creo que llegue :),irrelevant
#Twitter lies RT @amerikusl I lose all my friends once they get pregnant :-(,neutral
#WindowsPhone7 would get a lot more blog and review love if #Microsoft provided a tool to grab screenshots. It's nearly impossible #wpt,negative
"@apple, 
No, I won't wait until thursday for an available appointment just so a 'genius' can tell me I'm shit out of luck. #now",negative
Rocksmith: #Rocksmith  #Rocksmith http://t.co/JNS1oEZN #google #youtube,irrelevant
"Samsung Galaxy Nexus, Google Android 4.0 Live Blog : http://t.co/wwSYXAbn #android #google #mobile #news",neutral
Updated live wallpaper. Virtual buttons that disappear when you are in full screen mode. More awesome widgets. #Android #Google,positive
"#Microsoft bringing #touchscreens to walls, clothes, and more http://t.co/bmQf5wEx #tech",neutral
#Android #Google Android 4.0 Ice Cream Sandwich SDK is available today http://t.co/mTnbj9hD #DhilipSiva,neutral
RT @evolvedtarot: My therapist always warns me that with every level of growth comes a piece of my past to release. That includes anything…,negative
Empire Avenue. The Social Stock Market. What Is Your Online Activity Worth? http://t.co/AKlnmKAi #twitter #facebook #Google+ #socialmedia,neutral
Does anyone out there have some good online training or tips on using InforPath 2010 to build forms with rules?  #Microsoft #SharePoint,neutral
gulp...@Apple sells 4 million iPhone 4S in 3 days - Yahoo! Finance http://t.co/Zv7DXrIA via @YahooFinance,neutral
Hasta el puto #Twitter me esta cagando ¬¬',irrelevant
Waiting patiently for me at the @apple store. @Badog420 http://t.co/NaFaeXuh,neutral
#twitter I'm off to bed with two crazy pups. #lovethem http://t.co/FSLFpMOb,neutral
Watching the Android announcement from Google and Samsung. IceCream Sandwich looks really interesting. http://t.co/oeZK9iV1 #google #android,positive
"Steve Ballmer: ""Android är komplicerat. WP7 är lätt"" http://t.co/6Kn1Ocgg #ios #microsoft #wp7",irrelevant
"•Take Off Make up 
• Say A Little More On #twitter 
• Go to Sleep &lt;3

like my plan?(;",positive
RT @GumpPotus: I didn't intentionally send my white ignorance out to pasture. However I'm not going to delete it. From one side to the othe…,negative
"RT @jesperordrup: Hi @apple. Household has 4 iphones, 2 ipads, 2 minis, 2 apple tv, AirPorts, Timecapsule +. Whats a usable iPhoto shari ...",neutral
AsiaClassifiedToday: Parkson to list retail arm in S$200 mln Singapore IPO-source - Reuters: Parks... http://t.co/AadDaQA7 #asia #google,irrelevant
"RT @RBReich: The Fed's bailout of corporate debt has enabled big U.S. companies to issue a record $873 billion in bonds, rescuing those dee…",negative
"@bsteelooper: I vouched for you in #programmer, #microsoft engineer, and #ethical hacker on Connect.Me http://t.co/HIJqPBso",neutral
"@JohnnyAkzam @realDonaldTrump is a biggest manipulator we ever sow  &amp; exultant actor !
 he really deserve a #oscar… https://t.co/Vde4VbAupc",positive
RT @GambleGarden: Bay Area locals: Submit your tastiest homemade salsa recipe and you could win a free private tour of Gamble Garden! Deadl…,positive
#Google Buzz to the junkyard along with four other services including Jaiku http://t.co/lm79ZlWA &gt; liked Jaiku,neutral
"“Peace for peace” is not a useful formula when you are being occupied by the very country promoting that agenda
https://t.co/TpjxN3YtAP",negative
@IndiaPostOffice since a long time am waiting for Consignee Number :- EW309443698IN to deliver. Its been more than… https://t.co/jWd71bBIEr,negative
@danielpulido03 Con el tiempo querido amigo entenderas pronto aprenderas... alabado sea #twitter el diario de #personasinviables :D,irrelevant
Analistas preven un buen inicio de año fiscal para #Microsoft - ABC.es : http://t.co/f5StriT6,irrelevant
Interesting bookcase..RT @VentureBeat: #Google releases an Infinite Digital Bookcase http://t.co/urxJixCe by @MeghanKel,positive
RT @UltraLiger: Very Happy that #WatchROH is back with NEW Content &amp; enjoyed both 1st Round matches in the #ROHPure Title Tourney. 👍,positive
"@Elitotora Ajajaja!! Pero si avisé poh!! Acá en el #twitter, ademá q' te dije q' la iba a ver... xD",irrelevant
Join us Wednesday Nov. 2 for a webinar featuring #Microsoft #Lync deployments with #snom #UC. Register today at http://t.co/B1pr1kIX #VAR,neutral
How #apple eclipsed #microsoft http://t.co/4bWXJaDg by @charlesarthur #business @guardian,negative
Somos 2 Intao @DehTavares que tem o #Twitter #HAHA,irrelevant
"RT @anelderlymeme: Go home namjoon you’re drunk.
#bts #namjoon #seokjin
(A DAY LATE BUT HAPPY BIRTHDAY NAMJOOOOOON!!!!!!) https://t.co/rIHF…",negative
@SERGIOapple incluso si usas #Google #Chrome hay una App. Y al igual es mas practica pero es para el navegador,irrelevant
Google резко раскритиковала дизайн Microsoft и Apple http://t.co/jUi4nYzG #google #microsoft #apple,irrelevant
"@mcastanedac ya quítale esa mugrera de #Microsoft OS. Vamos a dejarla limpia y andando, aprovecha el nuevo #Ubuntu que jala hasta en cels :)",irrelevant
ela pensa que eu não faria por ela tuudo isso que ela citou no #twitter dela ¬.¬,irrelevant
@RIM to release new generation of phones in the new year to contend with @Apple... Hmmm.,neutral
#Microsoft shows 'touch screen' for any surface http://t.co/X7Z87xzt,neutral
"Okay, but like, there are so many nasty fandoms that aren't as big/loud. I've personally seen some of the worst com… https://t.co/4gXhh6bU1L",negative
#Techno :  #Microsoft lanza sitio oficial de #Skype http://t.co/oQ2JbPS3,irrelevant
RT @esmandau: BREAKING NEWS: Samsung Filtra Accidentalmente la foto del Galaxy Nexus http://t.co/vEgkjIfQ #Android #GalaxyNexus #Google,irrelevant
Terrible customer service at Los Gatos @Apple! Why do I have to pay $199 for a bad home button on my iPhone?!?,negative
@Giiz_arg yo me quedare en #twitter,irrelevant
. if u need me just text me o wait u i wont get it cuz @apple fucks me every time #fuckingpissed,negative
"@bruna_rafaelah xau amanha eu to d volto com meu #Twitter
COM FE EM DEUS
#TwiTTerOff",irrelevant
"Hasta mañana mi gente linda de #Twitter y #Facebook
sweet dream &lt;3",irrelevant
"Listening to Doug Leland #Microsoft  big data guru. Social media impact huge not just data wise, but within tools to manage data #gartnerSYM",neutral
"Schaue mir #WMI #Performance Counters auf #Deutsch an, und kriege #Schmerzen… ICH WILL #SCHMERZENSGELD VON #MICROSOFT!!! #fail",irrelevant
yeah! #fringe  RT @TrendingTopicMN #csportsmn #android #ios #pulse #google #galaxy #fringe #ajildavna #nexus #ics,irrelevant
"@KostaTsetsekas @apple Putting it in the wash is kind of the equivalent to ""Will it blend?"" Glad to hear it's still alive.",positive
#Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] http://t.co/DAr3Ef5T #uncategorized,neutral
"Hey @apple why can't I share a reminder list from my iPhone?
Also why can't I login to the iCloud webpage to modify sharing from my phone?",negative
Top thing you would change about #twitter - go!,neutral
"RT @NWPinPDX: Rudy Giuliani is making an ass of himself on @MSNBC right now. Won’t answer questions, can’t quite keep both eyes open at onc…",negative
RT @RosieVegGdn: @Keir_Starmer @SadiqKhan Mayor in name only: his tenure ended May2020. He's wrecked our beautiful capital city. Almost ban…,positive
"RT @LeahR77: I’m in the mood to see a 3 Am Raid on Comey’s home complete with CNN cameras panning as he’s led away in cuffs ! Or Brennan, C…",positive
RT @twandroid: Nouvelle police (font) pour android : Roboto #google #nexusprime http://t.co/NvBPe6fm,irrelevant
Using my awsome iPad... I love it. I love my MacBook too and my iPod. It's all amazing! I love @apple,positive
#Microsoft licensing process is annoying !!!,negative
"RT @twandroid: Nouvelle application Contacts : les connections Linkedin, Twitter.. sont enfin intégrées ! #google #nexusprime",irrelevant
#Deal & #Schnäppchen Update: [iPad] iPad 1. Generation generalüberholt ab 389 € @Apple - http://t.co/xDtdZurD,irrelevant
RT @trash_compacter: If you've never had the pleasure of Super Mario World 2: Yoshi's Island? Fix that. I've 100%'d… https://t.co/xQ4VYJfJQd,positive
#Kinect Makes Learning Playful with Help from Sesame Street and National Geographic http://t.co/xQXP2uWx Genius idea ;) #Microsoft,neutral
@bxlewi1 hey...do you know why @Apple hasn't added 4G support yet? Seems like an odd omission for such an advanced device.,neutral
@DaniWeb MS business intelligence development studio. Where u create SSRS reports and SSIS packages. Wonderful world of #microsoft :),neutral
Amazing story of @dropbox and @apple http://t.co/r4oDCwvY,neutral
ATHEN's review of #Google Docs #accessibility shows a lot of work needs to be done. http://t.co/rad9WdSw #a11y HT @chadleaman,negative
@Giovanettinico Ojo que @JorgeHillcoat le esta metiendo con #Twitter .. Lo veo entusiasmado .. Faltaria @JokinImanol nada mas ..,irrelevant
@hm_custserv What on Earth is going on with your labelling? This is the second time I have been sent the wrong size… https://t.co/xzUvtOgnrj,negative
Best night inna while :) #newbestfriends wish you kids had #Twitter #amaturehour,neutral
Quem não tem um #TWITTER que atire a primeira pedraaaa,irrelevant
@Apple erneut im Fadenkreuz - Umweltverschmutzung? @Apple -Zulieferer muss Produktion stoppen  http://t.co/aH9KgrLY,irrelevant
"RT @NWPinPDX: Rudy Giuliani is making an ass of himself on @MSNBC right now. Won’t answer questions, can’t quite keep both eyes open at onc…",negative
@Peedro_Guiih gato intenda a nat é a metamoforse sorridente. . . . . .ela nao intende ela joga tudo no #google,irrelevant
My @Apple @macbook keyboard will not type :(,negative
"#Microsoft, #Adobe lose $13.5bn to piracy: Report http://t.co/wXBC1UUw",negative
How an email #hacker ruined my life and then tried to sell it back to me http://t.co/ixquAT2l via @guardian #privacy #fb #gmail #google,irrelevant
RT @NeowinFeed: Microsoft Stores offer up free Windows Phone 7 devices #microsoft #microsoftstores http://t.co/hJ8qlOC9 #neowin,neutral
RT @twandroid: Nouveau lockscreen (écran de déverrouillage) à la Honeycomb #google #nexusprime,irrelevant
Le Galaxy Nexus officialisé #Samsung #Google #GalaxyNexus #Icecream - http://t.co/YT2RWbgn via @Julbut @TweeqFr @Thibaudd,irrelevant
"Mañana entro hasta las 9:30 así q quiero dsvelarme, platiquenme lo q sea o al menos diganme qn sta n #twitter, den alguna señal de vida !!!",irrelevant
#Google unveils next iteration of #Android - #icecreamsandwich - with several revamps incl facial recognition security http://t.co/xMrZVkav,neutral
"If #Microsoft earnings disappoint, blame consumer PC sales http://t.co/xEKwTlUg",neutral
@cloudnewsindia New Version of #Cloud InTune is Available: Posted on #Windows 7 News...#Microsoft has just..http://bit.ly/pY0hlZ,neutral
i love #google,positive
"RT @INSTANTJAKEU: i am genuinely thankful to sunghoon for always being there for jake, bro i can't imagine them not debuting together",positive
none of my apps work after the new ios from @apple. what do i do?!?,negative
@Le_M_Poireau Mais moi je voudrais pas que @apple donne mon fichier @LaLibreBe. Marre d'être spammée par les journaux désespérés.,irrelevant
